listing_id,body_type,city,latitude,longitude,main_picture_url,transmission,theft_title,vehicle_damage_category,power,isCab,fleet
279129185,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2018_chevrolet_impala-pic-2357264197429078554-152x114.jpeg,A,FALSE,,"305 hp @ 6,800 RPM",TRUE,TRUE
277628757,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/11/18/57/2014_porsche_cayenne-pic-9149561560817766764-152x114.jpeg,A,FALSE,,"300 hp @ 6,300 RPM",FALSE,FALSE
278372867,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/17/23/14/2018_jaguar_f-pace-pic-9111172349324568437-152x114.jpeg,A,FALSE,,"296 hp @ 5,500 RPM",TRUE,TRUE
279129190,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/05/07/27/2019_chevrolet_silverado_1500-pic-3089177877095258702-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",TRUE,TRUE
280311986,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/26/08/34/2012_mercedes-benz_glk-class-pic-6868794031392952901-152x114.jpeg,A,FALSE,,"268 hp @ 6,000 RPM",FALSE,FALSE
278438801,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/22/22/57/2017_jeep_grand_cherokee-pic-7704594087267785599-152x114.jpeg,A,FALSE,,"295 hp @ 6,400 RPM",FALSE,FALSE
280044648,SUV / Crossover,Woodbury,40.8168,-73.4643,,A,FALSE,,"300 hp @ 5,800 RPM",FALSE,FALSE
264324370,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/04/15/04/08/2014_land_rover_range_rover_sport-pic-6827271273621779288-152x114.jpeg,A,FALSE,,"340 hp @ 6,500 RPM",FALSE,FALSE
279129189,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2019_chevrolet_impala-pic-2070080607507423769-152x114.jpeg,A,FALSE,,"305 hp @ 6,800 RPM",FALSE,FALSE
279804876,Pickup Truck,Bronx,40.8847,-73.8317,,A,FALSE,,"395 hp @ 5,600 RPM",FALSE,FALSE
281596114,Pickup Truck,Bronx,40.8847,-73.8317,https://d28oohqmlmgnr6.cloudfront.net/1e/c7/41/05-60ea-4486-a3cf-2b65b4518eff/image-1.jpg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
279493339,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/29/01/58/2016_chrysler_200-pic-5453222988203762049-152x114.jpeg,A,FALSE,,"295 hp @ 6,350 RPM",FALSE,FALSE
279037596,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/15/06/55/2013_bmw_5_series-pic-4712964204258232591-152x114.jpeg,A,FALSE,,"240 hp @ 6,000 RPM",FALSE,FALSE
274786430,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/28/12/21/2019_chevrolet_silverado_2500hd-pic-4751514936503391869-152x114.jpeg,A,FALSE,,,FALSE,FALSE
277690753,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2017_chevrolet_equinox-pic-6507979378404298562-152x114.jpeg,A,FALSE,,"301 hp @ 6,500 RPM",FALSE,FALSE
230764962,SUV / Crossover,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2019/09/12/06/49/2009_jeep_wrangler-pic-8253426637958322392-152x114.jpeg,M,FALSE,,"205 hp @ 5,200 RPM",FALSE,FALSE
279826462,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/25/23/47/2019_kia_optima-pic-4044131988190907398-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,TRUE
279891036,SUV / Crossover,Bronx,40.8847,-73.8317,,A,FALSE,,"247 hp @ 5,500 RPM",TRUE,TRUE
280652000,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/01/00/12/2017_chevrolet_silverado_1500-pic-2726574903527096474-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
279348623,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/26/10/21/2017_chevrolet_silverado_1500-pic-6201143434638385742-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
249683941,SUV / Crossover,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2019/08/31/18/47/2010_honda_pilot-pic-8015418823874660108-152x114.jpeg,A,FALSE,,"250 hp @ 5,700 RPM",FALSE,FALSE
279506923,Van,Linden,40.6446,-74.2532,,A,FALSE,,"255 hp @ 4,500 RPM",FALSE,FALSE
262679467,Convertible,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/11/18/57/2011_audi_r8-pic-2135119954627650472-152x114.jpeg,A,FALSE,,"420 hp @ 7,800 RPM",FALSE,FALSE
276629949,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/17/23/14/2015_honda_civic-pic-12151286745257415-152x114.jpeg,CVT,FALSE,,"143 hp @ 6,500 RPM",FALSE,FALSE
280341335,Minivan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/09/01/23/41/2016_chrysler_town___country-pic-8549141192166111487-152x114.jpeg,A,FALSE,,"283 hp @ 6,400 RPM",FALSE,FALSE
280399944,Sedan,Bay Shore,40.7333,-73.2587,https://cdn.inventoryrsc.com/103496133_5f58463036526670b4015478.jpg?cargurus_image_modified_date=27DA16B5954175FC782FF9C0300C4A1C,A,FALSE,,"305 hp @ 6,800 RPM",FALSE,FALSE
279863010,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/29/19/31/2017_chevrolet_equinox-pic-3045982970676721233-152x114.jpeg,A,FALSE,,"182 hp @ 6,700 RPM",FALSE,FALSE
279405543,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/20/04/49/2013_bmw_x6_m-pic-8271247633971709445-152x114.jpeg,A,FALSE,,"555 hp @ 6,000 RPM",FALSE,FALSE
281381797,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/09/04/22/20/2013_bmw_5_series-pic-8636651318276215094-152x114.jpeg,A,FALSE,,"240 hp @ 6,000 RPM",FALSE,FALSE
280228435,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/29/05/53/2017_dodge_durango-pic-1175181685121577428-152x114.jpeg,A,FALSE,,"360 hp @ 5,150 RPM",FALSE,FALSE
262224997,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/29/04/34/2018_nissan_altima-pic-9020386175502405653-152x114.jpeg,CVT,FALSE,,"179 hp @ 6,000 RPM",TRUE,TRUE
277998713,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2017_chevrolet_cruze-pic-2705849102183957092-152x114.jpeg,A,FALSE,,"153 hp @ 5,600 RPM",FALSE,FALSE
278327005,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/25/07/21/2017_chevrolet_equinox-pic-8380965506620479658-152x114.jpeg,A,FALSE,,"182 hp @ 6,700 RPM",FALSE,FALSE
276365504,Minivan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/09/05/11/23/2018_chrysler_pacifica-pic-2383110498963279009-152x114.jpeg,A,FALSE,,"287 hp @ 6,400 RPM",FALSE,FALSE
279531601,SUV / Crossover,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2020/08/16/10/18/2007_jeep_wrangler_unlimited-pic-8852228262953986359-152x114.jpeg,A,FALSE,,"205 hp @ 5,200 RPM",FALSE,FALSE
277433558,Van,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2020/07/24/01/57/2011_ford_transit_connect-pic-4757759032186983974-152x114.jpeg,A,FALSE,,"136 hp @ 6,300 RPM",FALSE,FALSE
278690199,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/17/23/14/2017_mazda_cx-9-pic-8673439870478441325-152x114.jpeg,A,FALSE,,"250 hp @ 5,000 RPM",FALSE,FALSE
278853429,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/17/23/14/2018_hyundai_tucson-pic-781158424982268198-152x114.jpeg,A,FALSE,,"164 hp @ 6,200 RPM",TRUE,TRUE
280046021,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/26/08/34/2013_bmw_x3-pic-7989196229936951972-152x114.jpeg,A,FALSE,,"240 hp @ 5,000 RPM",FALSE,FALSE
277708435,Hatchback,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/09/02/05/07/2018_volkswagen_gti-pic-512646306346748663-152x114.jpeg,Dual Clutch,FALSE,,,FALSE,FALSE
281126301,Sedan,Bronx,40.8847,-73.8317,https://d28oohqmlmgnr6.cloudfront.net/9e/14/bb/23-5fd5-4e80-80f0-ebd304578e1f/image-1.jpg,M,FALSE,,"147 hp @ 6,200 RPM",FALSE,FALSE
279129196,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/29/19/31/2016_chevrolet_tahoe-pic-1581521803150425339-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
278828316,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2017_chevrolet_traverse-pic-6549424802663955611-152x114.jpeg,A,FALSE,,"281 hp @ 6,300 RPM",FALSE,FALSE
278372789,Convertible,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/15/02/19/2019_chevrolet_camaro-pic-7066361154831421081-152x114.jpeg,A,FALSE,,"335 hp @ 6,800 RPM",TRUE,TRUE
278327004,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/25/07/21/2016_mazda_cx-5-pic-1604220862469340688-152x114.jpeg,A,FALSE,,"184 hp @ 5,700 RPM",FALSE,FALSE
249944749,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/11/21/11/2015_bmw_7_series-pic-7756681238973834069-152x114.jpeg,A,FALSE,,"315 hp @ 5,800 RPM",FALSE,FALSE
279405547,Sedan,Woodbury,40.8168,-73.4643,,A,FALSE,,"302 hp @ 6,500 RPM",FALSE,FALSE
273270576,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/06/06/19/20/2017_mercedes-benz_c-class-pic-6319764025250944379-152x114.jpeg,A,FALSE,,"241 hp @ 5,550 RPM",FALSE,FALSE
279506929,Sedan,Linden,40.6446,-74.2532,,A,FALSE,,"200 hp @ 5,100 RPM",FALSE,FALSE
279531622,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/27/07/25/2017_nissan_rogue_sport-pic-2220072540691795320-152x114.jpeg,CVT,FALSE,,"141 hp @ 6,000 RPM",FALSE,FALSE
277554749,Wagon,Bronx,40.8847,-73.8317,https://d28oohqmlmgnr6.cloudfront.net/18/5b/42/ad-a3e8-4323-88ea-58e9b3eb6351/image-1.jpg,A,FALSE,,,FALSE,FALSE
277213640,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/17/23/14/2019_jeep_cherokee-pic-5702010313289010788-152x114.jpeg,A,FALSE,,"180 hp @ 6,250 RPM",FALSE,FALSE
279037593,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/14/06/48/2016_lexus_is_350-pic-2952354207283173686-152x114.jpeg,A,FALSE,,"306 hp @ 6,400 RPM",FALSE,FALSE
278229129,Van,Linden,40.6446,-74.2532,,A,FALSE,,"255 hp @ 4,500 RPM",FALSE,FALSE
269099137,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/11/18/57/2012_bmw_x5-pic-1789636630590379531-152x114.jpeg,A,FALSE,,"400 hp @ 5,500 RPM",FALSE,FALSE
281088376,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/03/00/16/2017_chevrolet_traverse-pic-1113206384642114174-152x114.jpeg,A,FALSE,,"288 hp @ 6,300 RPM",FALSE,FALSE
279863007,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/05/00/51/2012_hyundai_elantra-pic-6279379800624881138-152x114.jpeg,A,FALSE,,,FALSE,FALSE
278438799,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/22/22/57/2017_subaru_wrx-pic-7733197879546947130-152x114.jpeg,M,FALSE,,"268 hp @ 5,600 RPM",FALSE,FALSE
280044647,SUV / Crossover,Woodbury,40.8168,-73.4643,,A,FALSE,,"300 hp @ 5,800 RPM",FALSE,FALSE
277391733,Hatchback,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2020/08/15/23/46/2004_toyota_prius-pic-1992687545573022919-152x114.jpeg,CVT,FALSE,,"110 hp @ 5,000 RPM",FALSE,FALSE
280169805,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/09/04/01/03/2018_hyundai_sonata-pic-7845070524131129898-152x114.jpeg,A,FALSE,,"185 hp @ 6,000 RPM",FALSE,FALSE
277264058,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/25/07/21/2016_chevrolet_tahoe-pic-4790542356552361845-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
276620119,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/23/08/24/2012_bmw_5_series-pic-7009013724907866364-152x114.jpeg,A,FALSE,,"300 hp @ 5,800 RPM",FALSE,FALSE
274074893,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/06/14/02/54/2013_porsche_panamera_hybrid-pic-7607191699615394810-152x114.jpeg,A,FALSE,,"380 hp @ 5,500 RPM",FALSE,FALSE
279581131,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/20/03/50/2018_jeep_grand_cherokee-pic-6782001012856415169-152x114.jpeg,A,FALSE,,"360 hp @ 5,150 RPM",FALSE,FALSE
278980365,Minivan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/24/23/36/2017_dodge_grand_caravan-pic-3637885600106944492-152x114.jpeg,A,FALSE,,"283 hp @ 6,400 RPM",TRUE,TRUE
281505055,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/09/06/07/04/2013_bmw_x5-pic-5825218657422945881-152x114.jpeg,A,FALSE,,"300 hp @ 5,800 RPM",TRUE,TRUE
274968735,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/07/07/23/22/2018_dodge_durango-pic-300988176466589612-152x114.jpeg,A,FALSE,,"295 hp @ 6,400 RPM",FALSE,FALSE
276473395,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/07/18/04/43/2017_mercedes-benz_c-class-pic-849580248695771568-152x114.jpeg,A,FALSE,,"241 hp @ 5,550 RPM",FALSE,FALSE
279531600,Van,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2020/08/16/10/18/2009_ford_e-series-pic-1328726557555263150-152x114.jpeg,A,FALSE,,"255 hp @ 4,500 RPM",FALSE,FALSE
277335508,SUV / Crossover,Linden,40.6446,-74.2532,,A,FALSE,,"270 hp @ 5,600 RPM",FALSE,FALSE
275894474,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/07/17/23/20/2015_jeep_patriot-pic-9164349832983153095-152x114.jpeg,A,FALSE,,"172 hp @ 6,000 RPM",FALSE,FALSE
277059010,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2019_chevrolet_blazer-pic-4077918372523182755-152x114.jpeg,A,FALSE,,"305 hp @ 6,600 RPM",FALSE,FALSE
281581431,SUV / Crossover,Bay Shore,40.7333,-73.2587,,A,FALSE,,"276 hp @ 6,300 RPM",FALSE,FALSE
277991317,SUV / Crossover,Woodbury,40.8168,-73.4643,,A,FALSE,,"362 hp @ 5,000 RPM",FALSE,FALSE
276368970,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/07/20/23/04/2018_dodge_charger-pic-4018415808780412948-152x114.jpeg,A,FALSE,,"707 hp @ 6,200 RPM",FALSE,FALSE
271096014,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2019_chevrolet_blazer-pic-757198519067030501-152x114.jpeg,A,FALSE,,"305 hp @ 6,600 RPM",FALSE,FALSE
262452094,Sedan,Woodbury,40.8168,-73.4643,,A,FALSE,,"315 hp @ 5,800 RPM",FALSE,TRUE
279405548,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/23/08/24/2017_mercedes-benz_c-class-pic-9045579346904788013-152x114.jpeg,A,FALSE,,"241 hp @ 5,550 RPM",FALSE,FALSE
279506922,SUV / Crossover,Linden,40.6446,-74.2532,,A,FALSE,,"210 hp @ 5,200 RPM",FALSE,TRUE
277680047,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/07/27/08/22/2013_bmw_x3-pic-4614330151931185797-152x114.jpeg,A,FALSE,,"240 hp @ 5,000 RPM",FALSE,FALSE
271823043,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/20/12/04/2014_lexus_ls_460-pic-7164335048869131638-152x114.jpeg,A,FALSE,,"360 hp @ 6,400 RPM",FALSE,FALSE
281263528,Sedan,Bronx,40.8847,-73.8317,https://d28oohqmlmgnr6.cloudfront.net/c8/d1/8e/93-8957-45ef-b039-d0f994e470ac/image-1.jpg,CVT,FALSE,,"182 hp @ 6,000 RPM",FALSE,FALSE
279037591,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/14/06/48/2017_bmw_x4-pic-6260884712711380510-152x114.jpeg,A,FALSE,,"240 hp @ 5,000 RPM",FALSE,FALSE
277628758,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/06/08/41/2017_bmw_x1-pic-8749300033201827133-152x114.jpeg,A,FALSE,,"228 hp @ 5,000 RPM",FALSE,FALSE
280274328,Sedan,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/26/00/19/2014_honda_accord-pic-8688963455825076901-152x114.jpeg,CVT,FALSE,,"189 hp @ 6,400 RPM",FALSE,FALSE
245943953,Coupe,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2019/07/24/19/18/2012_honda_civic_coupe-pic-3050899885058756610-152x114.jpeg,A,FALSE,,"140 hp @ 6,500 RPM",FALSE,FALSE
276992518,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2017_chevrolet_silverado_1500-pic-2372999128098369290-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
268753705,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/11/18/57/2014_mercedes-benz_cls-class-pic-8581395190190724638-152x114.jpeg,A,FALSE,,"402 hp @ 5,000 RPM",FALSE,FALSE
281032515,SUV / Crossover,Bronx,40.8847,-73.8317,,A,FALSE,,"360 hp @ 5,150 RPM",FALSE,FALSE
277433556,Coupe,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2020/07/24/01/57/2006_infiniti_g35-pic-8946635399930540244-152x114.jpeg,A,FALSE,,"280 hp @ 6,200 RPM",FALSE,FALSE
279506932,Sedan,Linden,40.6446,-74.2532,,M,FALSE,,"200 hp @ 5,100 RPM",FALSE,TRUE
267518277,Van,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/17/23/14/2015_mercedes-benz_sprinter-pic-2326957263879179788-152x114.jpeg,A,FALSE,,"188 hp @ 3,800 RPM",FALSE,FALSE
281126302,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/09/05/00/51/2017_jeep_grand_cherokee-pic-6015282796827354458-152x114.jpeg,A,FALSE,,"360 hp @ 5,150 RPM",FALSE,FALSE
276944211,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/07/27/08/22/2014_audi_q5-pic-2335787461894087932-152x114.jpeg,A,FALSE,,"220 hp @ 4,450 RPM",FALSE,FALSE
279694815,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/09/01/09/15/2016_jeep_grand_cherokee-pic-6419234618588653835-152x114.jpeg,A,FALSE,,"360 hp @ 5,150 RPM",FALSE,FALSE
280468181,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/28/06/51/2017_dodge_durango-pic-3013578614352947992-152x114.jpeg,A,FALSE,,"295 hp @ 6,400 RPM",FALSE,FALSE
280044649,Sedan,Woodbury,40.8168,-73.4643,,A,FALSE,,"252 hp @ 5,000 RPM",FALSE,FALSE
244460257,SUV / Crossover,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2019/12/31/19/26/2008_nissan_rogue-pic-5439651379860411338-152x114.jpeg,A,FALSE,,"170 hp @ 6,000 RPM",FALSE,FALSE
278828315,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/26/00/19/2017_gmc_canyon-pic-5298147238776003699-152x114.jpeg,A,FALSE,,"181 hp @ 3,400 RPM",FALSE,FALSE
279631818,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/25/12/12/2017_honda_pilot-pic-2735099696081607979-152x114.jpeg,A,FALSE,,"280 hp @ 6,000 RPM",FALSE,FALSE
279826480,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/29/19/31/2019_dodge_journey-pic-5643652157632762072-152x114.jpeg,A,FALSE,,"283 hp @ 6,350 RPM",TRUE,TRUE
278352192,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/11/18/57/2013_porsche_cayenne-pic-3720602221631489996-152x114.jpeg,A,FALSE,,"420 hp @ 6,500 RPM",FALSE,FALSE
280169804,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/23/20/27/2018_chevrolet_silverado_1500-pic-5109743246202597114-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
278276561,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/02/06/28/2015_jeep_grand_cherokee-pic-707174031534543813-152x114.jpeg,A,FALSE,,"290 hp @ 6,400 RPM",FALSE,FALSE
279744878,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/28/12/21/2017_chevrolet_suburban-pic-7832782812867223949-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
278019472,SUV / Crossover,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2020/08/15/23/46/2008_acura_mdx-pic-4968494793871330444-152x114.jpeg,A,FALSE,,"300 hp @ 6,000 RPM",FALSE,FALSE
279931242,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/22/23/15/2011_chevrolet_cruze-pic-8721976702075465098-152x114.jpeg,A,FALSE,,"138 hp @ 4,900 RPM",FALSE,FALSE
259178893,Sedan,Linden,40.6446,-74.2532,https://static.cargurus.com/images/forsale/2020/07/23/23/56/2010_chevrolet_impala-pic-4568691253018451007-152x114.jpeg,A,FALSE,,"207 hp @ 5,800 RPM",TRUE,TRUE
278897392,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2017_chevrolet_silverado_1500-pic-2522138560975509745-152x114.jpeg,A,FALSE,,"355 hp @ 5,600 RPM",FALSE,FALSE
278455138,Sedan,Bronx,40.8847,-73.8317,https://d28oohqmlmgnr6.cloudfront.net/4e/8d/db/14-81c1-4eb2-9dc6-1793ca7c57e3/image-1.jpg,A,FALSE,,"170 hp @ 6,200 RPM",FALSE,FALSE
252294325,Coupe,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/07/27/08/22/2013_audi_a5-pic-5676582007052428320-152x114.jpeg,A,FALSE,,"211 hp @ 4,300 RPM",FALSE,FALSE
279405549,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/16/09/22/2017_land_rover_range_rover_evoque-pic-4313105235888178591-152x114.jpeg,A,FALSE,,"240 hp @ 5,800 RPM",FALSE,FALSE
278438787,SUV / Crossover,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/22/22/57/2017_jeep_grand_cherokee-pic-3140760338590411761-152x114.jpeg,A,FALSE,,"295 hp @ 6,400 RPM",FALSE,FALSE
275977540,Hatchback,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/15/58/2015_chevrolet_volt-pic-1581293012974522767-152x114.jpeg,A,FALSE,,,FALSE,FALSE
278722291,Pickup Truck,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2018_toyota_tacoma-pic-7981443281022287271-152x114.jpeg,A,FALSE,,"278 hp @ 6,000 RPM",FALSE,FALSE
278582858,Sedan,Bronx,40.8847,-73.8317,https://static.cargurus.com/images/forsale/2020/08/29/04/34/2016_audi_a4-pic-3290675654102648455-152x114.jpeg,A,FALSE,,"220 hp @ 4,450 RPM",FALSE,FALSE
280652002,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/29/02/12/2014_chevrolet_equinox-pic-1627642960249246487-152x114.jpeg,A,FALSE,,"301 hp @ 6,500 RPM",FALSE,FALSE
280600021,Sedan,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/28/07/16/2012_audi_a4-pic-4186855479166052458-152x114.jpeg,A,FALSE,,"211 hp @ 4,300 RPM",FALSE,FALSE
279506930,Sedan,Linden,40.6446,-74.2532,,A,FALSE,,"138 hp @ 6,300 RPM",FALSE,TRUE
276867630,SUV / Crossover,Woodbury,40.8168,-73.4643,https://static.cargurus.com/images/forsale/2020/08/26/08/34/2013_mercedes-benz_gl-class-pic-2513641933348761440-152x114.jpeg,A,FALSE,,"362 hp @ 5,000 RPM",FALSE,FALSE
278451691,SUV / Crossover,Bay Shore,40.7333,-73.2587,https://static.cargurus.com/images/forsale/2020/08/20/12/32/2019_cadillac_xt5-pic-5515916006694957742-152x114.jpeg,A,FALSE,,"310 hp @ 6,700 RPM",FALSE,FALSE
